날씨가 안 조을 때,,TRUE
화천대유는 국짐당 거네,,TRUE
애니랑대사똑같네,,TRUE
하 그냥 애니나 봐라,,TRUE
유후,,TRUE
와우이건 애니봐야겠어요,,TRUE
이재명은 왜 거부할까요,,TRUE
하 새디스트민소매쇼타가 아동애니에나와,사회적 문란,TRUE
스우파과몰입녀찾았가,,TRUE
스우파 보려고 티빙 결제했어,,TRUE
엥 애니화무슨일이야,,TRUE
ㅋㅋㅋ 좋아인게임 닉 하경인이야,,TRUE
미치겠다 내가 설치한 게임만 개임,,TRUE
그림 잘 그리는 순노엘니콜라세베르가,,TRUE
스우파 보면서 수학 풀기,,TRUE
어우 애니는 저도 아직 안봤는데,,TRUE
문재인은 도둑이다,공격적인,TRUE
이게 뭔 애니야,,TRUE
정적키보드 소리,,TRUE
내는븅신양아치한남껄렁패,,TRUE
민주당 똥 부터 치우라고,,TRUE
내힘들다스우파 오직 스우파만이,,TRUE
아니시발대체뭔애니를보는거임,,TRUE
한남은 질병이다,혐오,TRUE
포켓몬 신작게임이다,,TRUE
돈 필요한 게임은 다 했죠,,TRUE
하 도리벤 애니도 이랬으면,,TRUE
고전 명곡부터 들어야한다는 믿음을 가진 보카로틀딱,혐오,TRUE
민주당 정신차려라,,TRUE
스우파 하기전에집갈수잇을가,,TRUE
ㅋㅋ스우파 정독하고 와야되구나,,TRUE
한남되는첫번째관문,혐오,TRUE
지인추천 낙첨포인트 이벤트,,TRUE
난 뿔테쓰면 찐따한남같아서 안됨,혐오,TRUE
아 십이한남ㅠ,혐오,TRUE
빌리포코 들으면서 책읽는건 무리구나,,TRUE
노엘봇도생겼으면좋겠다,,TRUE
미친 민주당 내가 다 부끄럽네요 에휴,,TRUE
내가이씨발한남세끼랑왜밥을멍어야되지,혐오,TRUE
스우파 릴댄 보고싶다,,TRUE
정부 합동특별수사본부,,TRUE
애니예여,,TRUE
날씨 진짜 도랏나봐 존나 더워,,TRUE
진짜 틀딱 추억됐다구,혐오,TRUE
한남인가걍,혐오,TRUE
하필 한남이 꿀빨 생각하니 화가나,혐오,TRUE
절대여우파근거그럴것같다,,TRUE
우왱이 스우파 보나 커버 소취,,TRUE
종로맛집,,TRUE
다음 분기 애니 볼게 많아져 버렸네,,TRUE
사민 기민 녹색 자민 대안 좌파,,TRUE
그남자는 뭐여 한남,혐오,TRUE
우파가 보수고 좌파가 그뭐냐 진보에여,,TRUE
암만생각해도 애니드레 최고아님,,TRUE
평일엔 게임안하기,,TRUE
한남감성,혐오,TRUE
이미 시작됐다,,TRUE
민주당은 개소리 작작하고 특검 받아라,공격적인,TRUE
박근혜는 전과자라서 싫은거 아녀,,TRUE
게임하다만난 바로가기  스카이프미팅,,TRUE
스우파 다음편 언제나오지,,TRUE
근데 나 애니로만 봐,,TRUE
나도 존잘님책 사고싶다,,TRUE
이재명 호 호호,,TRUE
의외로  본인의  취향을 잘 모른다,,TRUE
일본노엘은 어디겜에 나오는 처자인가,,TRUE
이종명을 오징어게임으로,,TRUE
저거 시세 내 손 안의 한남더힐, ,TRUE
와 오늘 스우파데이,,TRUE
우저거다팔면내손안에한남더힐임ㅇㅇ,,TRUE
지금 날씨에 이거 딱이야 들어보아,,TRUE
한남저격인가요,혐오,TRUE
창동이 레즈애니 소비하는 페미엿니,혐오,TRUE
뭐지 탐라 추억의 온리전 게임 중인가,,TRUE
그래서 책이 안 팔려요 ㅋ,,TRUE
숏팬츠,,TRUE
정치로 돈버는당은 아니다,,TRUE
애니 요약본 보는 중이라 방해될까해서,,TRUE
하 혼노엘 맵다매워,,TRUE
스우파,,TRUE
매국게임하는 나는 일본사람,,TRUE
할말하않,,TRUE
저 페르소나 애니만봣어요ㅋㅋ,,TRUE
틀딱씨죽으세용,혐오,TRUE
하루에게임시간하고싶다,,TRUE
스우파몰입,,TRUE
지금은 인물도 없고,,TRUE
어떤미친한남새끼임,혐오,TRUE
나 스우파 첨보ㅓ,,TRUE
뭔짜장면이야 진짜틀딱같아떡볶이지,,TRUE
놀이터,,TRUE
미칭 오늘 스우파 하는 날,,TRUE
황상훈 일베아냐,혐오,TRUE
음 어떤책이요 저번에 그 성백효쌤책,,TRUE
아이십트윗에서틀딱냄새나잔아요,혐오,TRUE
날씨 넘 구려,,TRUE
그래서 새로 진심이 된 게임은 뭐냐,,TRUE
차근차근 게임코딩 이거 좀 궁금해,,TRUE
씻고 스우파 봐야집,,TRUE
명예한남 축,혐오,TRUE
열화애니듣고 눈물 박박 짜내는 여성,,TRUE
랄까딱히모바일게임을하는게없었기때문에,,TRUE
그래서 언제 게임할까요 약속잡죠 당장,,TRUE
회춘한 틀딱갬 욀케 적응안되냐 이거,혐오,TRUE
돼끼는 꿀총 날씨는 꿀꿀,,TRUE
아직 앙스타 안봤는데 게임은 해,,TRUE
스우파 보고 시,,TRUE
게임하고싶다 파판빼고,,TRUE
나 스우파 엠마 최애됨 너무 조흠,,TRUE
오징어게임 곧 볼 예정,,TRUE
박근혜때 태극기 부대 보는듯 합니다,,TRUE
어째 날씨가 아침부터 덥다고 했다,,TRUE
헐 오늘 스우파하네 근데 못봄,,TRUE
파시면 한남더힐 뚝딱 아녜요 샘,,TRUE
헐 스우파 분들 케이콘 나오시는구나,,TRUE
역시 한남이운영하는음식점 믿거,혐오,TRUE
한남이네,혐오,TRUE
헉 글쿠나 나는 게임프로그래밍학과,,TRUE
진짜오란고교내인생애니개재밋름그냥ㅠㅠ,,TRUE
디디는 있는데 게임이 없어,,TRUE
와 완전 여름 날씨네,,TRUE
이 사진 유독 박근혜같다,,TRUE
그거 게임 아닙니다,,TRUE
멈춰잇던심장이다시뛰기시작함,,TRUE
게임하거나,,TRUE
스우파 본다고 이제 봤서 ㅎㅎ,,TRUE
근데 이거 작성된 날짜내 생일임,,TRUE
나또스우파봄,,TRUE
이거 케모얇은책이었으면,,TRUE
오 주로 하시는게임이,,TRUE
특검으로 국힘당 박살냅시다,,TRUE
뭐하는 게임이냐 ㅋㅋㅋㅋ,,TRUE
님은진짜미애니적으로잘생겼다고요,,TRUE
ㅗ늘스우파하는날,,TRUE
려닝한남설,혐오,TRUE
내가 원래 좀 조신한남이잔아,혐오,TRUE
선거실패 남양주실패 민주당 꺼져,공격적인,TRUE
역시 게임,,TRUE
왓노우아이 디튼트두애니띵,,TRUE
하이건애니다,,TRUE
한남님아니에요님아니에요,혐오,TRUE
민주당 찢개들 다죽었어 ㅋㅋㅋㅋㅋ,혐오,TRUE
헉 저야너무좋죠 닉 아오우파에용,,TRUE
진짜 있어,,TRUE
취미생활 하실 분,,TRUE
민주당 등신들아,,TRUE
섬세한남쟈,,TRUE
엥 이거 무슨 일이야 보징어 게임,혐오,TRUE
신포,,TRUE
썸모글애니모글 헲프,,TRUE
음 오늘은 왠지 날씨가 좋을 것 같군,,TRUE
달러구트 책 읽기,,TRUE
오징어게임 대박 냄새는 틀리지 않았다,,TRUE
아 페미정식 올리지말라고 배고프다고,혐오,TRUE
네  애니가 더 좋대요,,TRUE
군포시,,TRUE
나도 애니 좋아해서 코스프레면 더좋죠,,TRUE
오늘도 밥먹으며 저챗후게임,,TRUE
이때가 그건가 박정믽님 스우파 춤춘거,,TRUE
무슨  근미래 애니 배경 같네,,TRUE
페미아니고메갈인데븅신들,혐오,TRUE
끝까지 존경하고 지지합니다,,TRUE
노엘 진짜 ㅇㅇㅇㅇㅇㅇㅇㅇㅇ,,TRUE
아 틀딱냄새 다가오지마세요 씨발,혐오,TRUE
너한남이야,혐오,TRUE
그래서 원신 애니화된단거야 아니란거야,,TRUE
스우파 본방 당장 내놔,,TRUE
한남징먼님 안녕하세요,혐오,TRUE
보성섹스파트너,사회적 문란,TRUE
위험한남쟈에여,,TRUE
모바일 게임이라고 저도 잘,,TRUE
명품,,TRUE
한끼식사,,TRUE
벌써 내일 스우파 보는 상상하는중,,TRUE
너의 취미의 진가를 보여줘,,TRUE
사실 나 오늘 스우파 못봄,,TRUE
스우파 하이라이트 봤는데 다 잘해,,TRUE
축제로 만들어야 한다,,TRUE
스우파 부작 고맙ㅅㅂ니다,,TRUE
한달살기  리브애니웨어,,TRUE
스우파ㅜ플리 틀어놓구 공부중,,TRUE
진짜 보수는 저런매국노들이 아니다,공격적인,TRUE
스우파 좋아하는 울 아기,,TRUE
애니 오리지널 남부장이 귀여워요,,TRUE
아 아 어떡해 날씨가 나빴어,,TRUE
ㅋㅋㅋㅋㅋ그 노엘도 레전드지요,,TRUE
와 노엘 염색 완전 짱 잘먹히겠다,,TRUE
ㅋㅋㅋㅋ 포민님은 어떤 게임 하시나요,,TRUE
즐겁게 게임을 하는 걸 보여주세요,,TRUE
살 틀딱이 가면라이더선 넘네근데 내 선 안 이네,혐오,TRUE
하쒸 오늘 스우파 데이,,TRUE
원신 애니화하면 재밌겠다,,TRUE
이열날씨도찝찝한데트혐플로우오지고,,TRUE
할만한 게임 없을가,,TRUE
운전면허 전기 노엘,,TRUE
앗 그 클레이 애니,,TRUE
스우파 언니들 나오신당,,TRUE
문재인 게이야,공격적인,TRUE
밸런스 게임인거죠,,TRUE
이재명과 이명박근혜는 한몸,,TRUE
엔시티이 나보다 스우파 열심히 봤네,,TRUE
구글링해보니까애니네,,TRUE
한남들의논리제법진화가덜된것같음,혐오,TRUE
한남더힐이요ㅎㅎ,,TRUE
책 뜯을 시간도 없다,,TRUE
언니 닮은 책이야,,TRUE
낼은 지구과학책 바꿔보겟음,,TRUE
페미는 정신병 맞습니다,혐오,TRUE
ㅓ 나 버섯게임 효과 어떻게 하지,,TRUE
먼책이야,,TRUE
오늘의 날씨  최고  최저  현재,,TRUE
설마 민주당에는 억 클럽이 없다고,,TRUE
문재인나요,,TRUE
한남더힐 입구,,TRUE
손님의노엘의재롱잔치보는중,,TRUE
국짐당  뱐쟈이  ㅉㅉㅉ,,TRUE
역시 와우만한 게임은 다신볼수없는건가,,TRUE
부끄부끄하는 애니 귀여웡ㅋㅋㅋㅋㅋㅋ,,TRUE
고무 키면 끝나요 게임,,TRUE
좋아하는거요 책읽는거랑 그리고,,TRUE
진짜 자기에 완전 극락인 날씨,,TRUE
날씨 선선해지니까 엄청모기가 ㄱ,,TRUE
오징어게임 요약영상 보러감,,TRUE
게임  역전재판,,TRUE
문재인은 그동안 한게 뭐지,,TRUE
뭐야 날씨가 왜이래,,TRUE
애니가 적절하게 쳐준 위장술인지도요,,TRUE
애니화 ㅁㅊ,,TRUE
날씨알려주는길단씨가또,,TRUE
나 ㄹㅇ 요괴나오는 애니 왤케 좋아함,,TRUE
와미친 저거 와 오징어게임 와,,TRUE
밥먹구 책 읽어야지,,TRUE
노엘 노래는 한곡한곡 진짜 레전드네,,TRUE
노동을 중시하길 하냐,,TRUE
좋은날씨편하고 메너있게볼분여카톡,,TRUE
취미  님캐 캐붕 시키기,,TRUE
날씨가 많이 추워요,,TRUE
태용 스우파,,TRUE
한남 없이 나라가 굴러가겠노 ㅋㅋ,혐오,TRUE
망고님 한남이야,혐오,TRUE
국민의짐 인간들은 전부 지옥에 갈거임,공격적인,TRUE
하 스우파 열받는데 끊을수가 없다,,TRUE
게임하는게현타오는,,TRUE
마멜이랑 스우파 나가야지,,TRUE
반복된 시소게임,,TRUE
누드로 책읽어 주는 컨텐츠 주세요,,TRUE
엇 저도 이 책 좋아해요,,TRUE
뭐개좋당애니,,TRUE
오징어게임 타래 갈기고 싶다,,TRUE
진짜 애니캐릭터 목소리같네,,TRUE
스우파 재방 시청중나는 스우파가 좋아,,TRUE
나도 오징어게임 본다,,TRUE
박근혜안철수윤석렬 토론회 개그 계보,,TRUE
멈님 오늘 날씨 완전 너세상,,TRUE
영등포,,TRUE
민주당 어떻게 이지경까지 갔나,,TRUE
책 다읽어서할게없어,,TRUE
빠레트 한남 가야지,혐오,TRUE
영등포출장,,TRUE
한남이다,,TRUE
모니카욕하면 다 죽여,공격적인,TRUE
아 애니보는데 사상자가 그 뜻인가,,TRUE
이게 애니지,,TRUE
게임용 폰이 따로 있다고,,TRUE
날씨탓인가 기분탓인가,,TRUE
민주당의 뻐꾸기기생충암세포,,TRUE
수학책 풀고나면 푸는거 수학익힘,,TRUE
헐 밖에 날씨 짱 좋아 ㅠㅜ,,TRUE
오늘 스우파 못봐나 지금 졸려 자야대,,TRUE
오늘은게임자체를 참아야지,,TRUE
게임할 생각하니까 벌써부터 기쁘네,,TRUE
한남소추의 발악,혐오,TRUE
진짜 미친 한남새끼들 ㅋㅋㅋㅋㅋ,혐오,TRUE
쇼타미소녀틀딱,사회적 문란,TRUE
날씨가 추워멍나ㅣ너마ㅣㅓ,,TRUE
애니좀만보다자겠습니다,,TRUE
날씨 진짜 개 구리다 극혐,,TRUE
일베키즈들 진짜 가지가지한다,혐오,TRUE
아 작가님들 스우파 재밌게 보셨나본데,,TRUE
데스노트 애니 봐주셈 님드라,,TRUE
나 도검애니 보고시퍼,,TRUE
윤 혼자 민주당이랑 싸우네 ㅅㅂ,,TRUE
오늘 별애니 화 봐야겠다,,TRUE
걍 스우파 콘서트열면안됨,,TRUE
엄청 억울한 박근혜,,TRUE
나이제 책읽으러갈거야ㅃㅃ,,TRUE
한남더힐ㅋ,,TRUE
안친한남자애들이 죳나신기하게쳐다봄,,TRUE
아니 나 아직 게임 시작도 못해봤어,,TRUE
국수본에서 신속히 수사 해야한다,,TRUE
약간 바람이 있는 맑은 날씨를 좋아해,,TRUE
시가화예정용지,,TRUE
애니추천해줘제발,,TRUE
효쟌니 너도 스우파 중독이냐,,TRUE
운전하는데 날씨 그지같다,,TRUE
민주당 화천대유해라,,TRUE
미니애니화,,TRUE
비오는 날 우울하기 좋은 날씨,,TRUE
방배,,TRUE
정의없당 꼴페미 두,혐오,TRUE
문재인게임을 시작하겠습니돠,,TRUE
애니팬미팅 결제햇당,,TRUE
애니 왕국이라면서 맨날 귀멸우려먹기는,,TRUE
최 재 형,,TRUE
말만 세지 세세 애니여,,TRUE
한국 문재인대통령님 건강하세요,,TRUE
참 힙하게 노네요 노엘이,,TRUE
문재인 대통령님이 소고기 사주셨어요,,TRUE
마탄래티씨아발송예정,,TRUE
헉 책 집에 왔나봐 폴짝폴짝,,TRUE
어 니두이게임함  하키,,TRUE
부 애니화가 진짜 조나 기대됨 시발,,TRUE
광주좌파페미니스트캣맘촉법소년 잔다,혐오,TRUE
완도군,,TRUE
애니 안녕 자두야,,TRUE
심재윤진짜위험한남자임,,TRUE
날씨 기분좋지,,TRUE
게임했다고오오ㅋㅋㅋㅋ,,TRUE
미친 애니인줄 용안 레즈옹두,,TRUE
슬리데린에 책도 뺏기고 자유도 뺏기고,,TRUE
스우파언제함,,TRUE
아 줜나 재밌다 스우파 개망했다,,TRUE
씻고 자자 아 스우파 보고 자자,,TRUE
아 스우파 따라하는거 개웃기다 ㅠ,,TRUE
효진초이 배틀 주세욥 스우파,,TRUE
오징어 게임 재미있더라,,TRUE
오늘스우파데이임개신난다,,TRUE
진보진영과 민주당이 어떻게,,TRUE
민주당은 망했다고 보면 됨니다,,TRUE
땅땅 첫번째 게임 컨텐츠로 낙찰,,TRUE
저 스우파 안 봐요,,TRUE
모든 후보가,,TRUE
와미친오징어게임시즌언제나오냐 ㅅㅂ,,TRUE
스우파얼른 나와죠,,TRUE
탐프에있는 책시나리오그거임,,TRUE
자자 스우파푸드 미리준비,,TRUE
돼지족발도 먹지 말아야지,,TRUE
제스익은 아직 애니츠임 ㅋㅋ,,TRUE
진짜스우파에서젤머싣으신분,,TRUE
날씨 되게 찝찝해,,TRUE
낙선이를,,TRUE
애니 뭐 볼거있냐,,TRUE
나도 요즘 애덜 게임해야하나,,TRUE
ㅜ애니싸랑님 지금 머함,,TRUE
피씨묻었다이지랄하는한남들개패싶,혐오,TRUE
암호가,,TRUE
홍준표 찍음니다,,TRUE
온리전은 취미라고,,TRUE
평생 미애니를 파겠다는 피의 연합,,TRUE
인천연수구,,TRUE
아 제발 게임할때 말걸지마,,TRUE
책 추천해달라고 하지마,,TRUE
박근혜,,TRUE
과연 그렇게 된것이군 책을덮는다,,TRUE
쟤 일베니,혐오,TRUE
날씨알려주는 키리타니씨,,TRUE
생각 중이야 다음 게임은 뭐일지,,TRUE
문재인 지뢰인대,,TRUE
아 이대로 노게임 제발,,TRUE
트친소애니보고아저씨좋아합니다,,TRUE
내가 틀딱이라 잘 몰랐네,혐오,TRUE
폰,,TRUE
날씨 구려,,TRUE
그거 문재인 공부법 아닌가요,,TRUE
에펙 일퀘만 깨고 회춘한틀딱겜이나 함 해바야겟군,,TRUE
더러운 민주당,,TRUE
헐 저 저 책 실제로 읽었었는데,,TRUE
룰을 알아야 게임을 할 거 아뇨,,TRUE
책내려구요ㅋㅋㅋ,,TRUE
와하하 태용이는 스우파 출연한다,,TRUE
아개웃겨 한남이라재밌게봄,,TRUE
서점에 퍼즐책 봄봄스쿨 도서 추천,,TRUE
책 사고 싶다,,TRUE
도리벤 애니로 보니까진짜 웃기다,,TRUE
오징어게임 나두봐야징,,TRUE
애니머파나진격거밖에안밧어,,TRUE
문상,,TRUE
어떤애니에오,,TRUE
넥스트스테이지 스우파 뜨면 삐삐쳐주라,,TRUE
민주당 윤호중 원내대표는,,TRUE
맞팔,,TRUE
광주핫플,,TRUE
진짜 한남인가,혐오,TRUE
한남과자 약탈해먹기,혐오,TRUE
와 이 틀딱 애니를 좋아하시다니 ㄷㄷ,혐오,TRUE
내본명은문재인입니다,,TRUE
한남죽었어,혐오,TRUE
하고 게임해라,,TRUE
끝,,TRUE
어떡ㄹ해해애액 스우파스우파,,TRUE
ㅅㅂ 스우파봐야되는데벌써쳐졸림,,TRUE
나 책 제목 좀 잘 짓는 것 같은데,,TRUE
이런 인간들 특징지가 우파인줄 암,,TRUE
정부지원금,,TRUE
페미정식 먹고싶다,혐오,TRUE
가성비한남이라니욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,혐오,TRUE
또 보고싶은 책 있ㅇ ㅓ,,TRUE
노엘과 카나타는 무슨 관계인가,,TRUE
사촌 언니분도 한남더힐 같이 사시나,,TRUE
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ일단 게임 먹이기,,TRUE
아니 반 애들 스우파 추는거 갸웃교,,TRUE
마산시코로나,,TRUE
앗 계획 중이신 책 기대하겠습니다,,TRUE
좌파는 아직도 있잖아,,TRUE
뜰때까지 캐릭생성못하는 게임이 있다,,TRUE
오징어게임 북한언니랑 사귀고싶다,,TRUE
지금부터 자기 전까지 책을 읽겠다,,TRUE
오징어게임넘 귀여워요,,TRUE
날씨이러니까 컨디션 너무 별로다 으아,,TRUE
친박 날려버려 당내 불안요소 제거,,TRUE
스우파 빨리시작해 시간 눈치없는거봐,,TRUE
좌파저랑 같이 혁명하지 않으실래요,,TRUE
스우파 휴먼드라마인이유,,TRUE
날씨가 왜 이러지,,TRUE
어머히발교횐데레즈애니광고를개놀랬네,사회적 문란,TRUE
엥 ㅋㅋ 애니도 안 봤을 듯,,TRUE
검찰의 사유화,,TRUE
나는 한남들이 너무 시렁,혐오,TRUE
스우파 정주행 중인데당가 버전 없음,,TRUE
스우파 화 언제해ㅠ,,TRUE
오늘 완전 국밥날씨다,,TRUE
민주당은 관계없구나 할것같나요,,TRUE
비온킹한남더힐 반포자이,,TRUE
왜 카톡답장을 빨리빨리 안할까 틀딱은 너무 슬퍼,혐오,TRUE
호호 굿즈역사책위인전연표,,TRUE
아 틀딱 노친네 면허 자진반납 좀 해ㅡㅡ 병신같은새끼,혐오,TRUE
오 첼시 맨시 경기에 노엘 왔네,,TRUE
캠프닉,,TRUE
이미 내통중 아냐,,TRUE
추천글 페미니즘 책 목록 메갈리안,혐오,TRUE
다시 애니보러 가야지,,TRUE
날씨 왜이러니,,TRUE
전 우파님 좋은데,,TRUE
안녕피어싱건대점,,TRUE
앞으로 열심히 게임하겠습니다,,TRUE
가 문재인 면전에서 한 말,,TRUE
퍼 일베똥파리 수박,혐오,TRUE
애니보러갈래,,TRUE
제가 그 취미를 업ㅇㅐ고 십어요,,TRUE
오토메 게임 여자친구,,TRUE
어이 항상 날씨를 확인하라구,,TRUE
진짜 나 죽을라고 스우파 횧 해줘,,TRUE
스우파하는 날이당 훙훙,,TRUE
스우파 클립 다봤다,,TRUE
문재인 톤 금괴설과 같은 맥락이네요,,TRUE
아 틀딱 추억의 만화 다이 봐야 하는데,혐오,TRUE
책을 읽고 있다,,TRUE
날씨탓인지 머리 아파,,TRUE
헤이마마 계속 보기 딱 좋은 날씨,,TRUE
오늘스우파는군아,,TRUE
저런 책이 있다니 신기 직알,,TRUE
체중감량,,TRUE
스우파다시정주행할사람저요,,TRUE
내일 시간표에 애니 있다 히힣,,TRUE
민주당 경선프로그램 관리회사주돋음,,TRUE
너 나한테 욕듣고 싶은게 취미야,,TRUE
볼 애니가 너무 많다,,TRUE
진심 한남이야 뭐야,혐오,TRUE
오징어게임 같애,,TRUE
이번화 진심 뮤즈애니 보는것같았음,,TRUE
소소잡꿀정보 리디북스와 독서,,TRUE
하 썅 어제 스우파못봤네 아,,TRUE
나중에 스우파 이벵 열어야지,,TRUE
문재인이랑친구먹음,,TRUE
무죄판결한 사법부 적폐들,,TRUE
좀 자고 일어나서 스우파봐야지,,TRUE
그치애니나오면먼저동네방네다알렸겠지,,TRUE
책정리장보기옷정리,,TRUE
또가고싶다,,TRUE
장제원 얼마나 힘들까 동정아님,,TRUE
문죄인ㅋㅋㅋㅋㅋㅂㄱㅋ,공격적인,TRUE
제가 미냐 강경좌파라 좀,,TRUE
방금 스우파 언급했는데 다음에 하려나,,TRUE
연성만 툭 올려놓고 사라지는 게 취미,,TRUE
하 날씨 꿉꿉해 너무 싫다 ㅠ,,TRUE
문재인개월동안 대한민국 내꺼,,TRUE
뫄마뫄짤방대회에서 다들 인용으로,,TRUE
책읽어서너무기분조음,,TRUE
세씨 번견같은 느낌의 애니씨 주세요,,TRUE
애니보다가 자러갈게요 미리 안녕,,TRUE
안돼 영상 멈췄어 일해라 애니플,,TRUE
헐 스우파 열시엿지,,TRUE
게임에 참가하시겠습니까 ㅇㅅㅁ,,TRUE
진진님두 스우파 보세요,,TRUE
일베가 우파라며,혐오,TRUE
수빈아 날씨가 춥다,,TRUE
박근혜,,TRUE
세상이 말세인것인가 미디어의폐해인가,,TRUE
어라이즈 애니 작화 왜이래,,TRUE
스우파보는데음스엠이랑 하니너무으으음,,TRUE
레즈돌팬애니프사코인충조낸창과방패,,TRUE
화천,,TRUE
한남들 재기하라노,혐오,TRUE
파는책 아니라는뜻,,TRUE
오늘하루스우파얘기금지,,TRUE
아니 애닠ㅋㅋㅋㅋㅋㅋㅋㅋ,,TRUE
스우파 계정 파야하나 고민중,,TRUE
대체 무슨 게임을 하는거야,,TRUE
국힘당 비리 특검갑시다,,TRUE
한남이라 한남더힐에 살고싶다,혐오,TRUE
렌렌이 맛있고 책이 친절해요,,TRUE
화귀애니내줘,,TRUE
으흐흐회사한남 하나 추가요,혐오,TRUE
발로란트라는게임이에요,,TRUE
엠마 원트팀 스우파 아이돌임,,TRUE
아 맞다책 반남해야하는디,,TRUE
스우파 제 원픽입니다 아이키,,TRUE
박근혜 보는 줄 알았어요ㅋㅋ,,TRUE
어렵고 심오한 제목의 책이 나왔다,,TRUE
스우파봐야하는데 나 너무 졸려,,TRUE
답사 다녀오려했더니 날씨가 왤캐 구려,,TRUE
무서운 게임이다,,TRUE
스우파 빨리 보고싶어 갸아아,,TRUE
땡큐스타그램,,TRUE
힝 개굴 님이랑 게임하고 싶다,,TRUE
좆만한한남들살인살인,혐오,TRUE
가족분틀이 다 한남더힐 사나보네,,TRUE
애니한번 찾아봐야겠네요 감사,,TRUE
전 책을 통채로 외웠어요,,TRUE
뭔가굉장히위험해진눈치게임,,TRUE
일상트,,TRUE
국군 통수권자 문재인 사형확정,,TRUE
승질낼만도 하지,,TRUE
아놔 오징어게임 ㅠㅠㅠㅋㅋㅋㅋ,,TRUE
이데 스우파틀어줍니다,,TRUE
민주당 경선은 끝난거아니겠소,,TRUE
게임 브금 같아,,TRUE
뭔애니,,TRUE
문재인과 선 긋기를 해야지 않나,,TRUE
광주서구,,TRUE
잼스,,TRUE
그럼 특검을 하든지민주당 뭐하냐,,TRUE
슈퍼가 아이돌이랑 게임을 햇다고 ㄴㄱ,,TRUE
게임 한 판만 하고 과제해야지 히히,,TRUE
사라는 특성책 뭐더라,,TRUE
박근혜 이재현짤있는븐,,TRUE
야 포카가 아주 한남 더 힐인데,,TRUE
쓰고 보니까 존나 한남 같네,혐오,TRUE
애니로 뭐그리지,,TRUE
하 어쩌라고한남말이너므많아많아,,TRUE
우리도 드디어 한남힐 입주민,,TRUE
스우파  요즘 내 최애 프로그램,,TRUE
하이큐가 복수극 애니였다면 어떨까,,TRUE
한녀가 아닌 한남이였어야 했어요,혐오,TRUE
ㅈ저저저보다 게게임이 더 좋은거죠, ,TRUE
꼴통 시즌 라는 야그인가,,TRUE
겨양아사랑해,,TRUE
꿈파 제 인생애니에요,,TRUE
열혈애니 시나리오 짜기 ㅋㅋㅋㅋㅋ,,TRUE
스우파 하이라이트 보자 친구들아,,TRUE
나 역시 한남인걸까,혐오,TRUE
나만 스우파 못봐,,TRUE
젊은시절 박근혜라면 뚝딱,,TRUE
썅ㅋㅋㅋㅋㅋㅋㅋ스윗한남 좋아하는구나,혐오,TRUE
갖고 싶은 책있음로,,TRUE
오늘같은 날씨진짜 개꼴린다,,TRUE
아씨오 한남더힐,,TRUE
뒤가 구린넘들 국힘당의 본색,,TRUE
데레 최근노래 모르는 틀딱은 아는 누나라도 나와야 가죠,혐오,TRUE
그랬더라구 새로운 취미덕분에,,TRUE
예쁜여성만남,사회적 문란,TRUE
제 책을 소개합니다,,TRUE
아니 야 스우파 안 보는 것 때문에,,TRUE
애니에게 카페오레 주고싶다,,TRUE
게임하면 긴장 풀리던데 데이터가 없음,,TRUE
시진핑의 부랄은 문재인의 것입니다,사회적 문란,TRUE
돌 노엘도 괜찮긴 하지,,TRUE
스우파 잼잇쥐  너무 잼잇쥐,,TRUE
시맨틱에러 애니,,TRUE
하 파판할래 이 틀딱놈아,혐오,TRUE
스우파 따라하다가 몸 탈골 대굿다 ㅋ,,TRUE
한남유충 한남성충 한남소충,혐오,TRUE
카이지 시작햇엉 애니로 보는 중,,TRUE
지 좆 작은게 헛소리라는 한남수준,혐오,TRUE
오늘 스우파특집편이네,,TRUE
샘둘 요즘 재밋는 애니 있나여,,TRUE
날씨 딱 비올 날씨네,,TRUE
얼른 이재명 버리거라,,TRUE
절대치이는요소성격더러운여캐순딩한남캐,,TRUE
화천대유 국힘당꺼였네,,TRUE
수업들어가기 전에 책반납 하고 음,,TRUE
징징이게임 누가 만들어주라,,TRUE
답은 노엘 라이브였다,,TRUE
야 스우파보고 울었대,,TRUE
책 내며 ㄴ후기 꼭 써주기야,,TRUE
화천대유는 누구것,,TRUE
껍데기는 가라,,TRUE
신던양말,,TRUE
개싸가지그냥 틀딱프로로 남아있음안될까요 ㅠ,혐오,TRUE
그런게임이죠,,TRUE
대선으로 도피한 윤석렬,,TRUE
도대체무슨애니길래,,TRUE
게임추천좀,,TRUE
애니 이하 뒷계발언,,TRUE
이건히트다이건희틀딱,혐오,TRUE
체인소맨 애니 언제나오지,,TRUE
스우파로인해 귀국합니다,,TRUE
요즘은 사람들이 종이책을 안 사,,TRUE
게임 뭐하냐 먀옹이,,TRUE
일베용어가 아니야이 애벌레 쉬키야,혐오,TRUE
스우파 나온다이거지,,TRUE
앗 어디 참한남덩네를,,TRUE
스우파 케이콘 몇 시인지 아시는분,,TRUE
아 도리벤 애니도 봐야 되는데,,TRUE
책 젖으면 ㅠ,,TRUE
퇴폐업소강추,사회적 문란,TRUE
개빡치네 스우파 무대 더주삼,,TRUE
